in1,in2,in3,in4,in5,in6,out1,out2,out3,out4,out5,out6
0.646342409,0.815767086,0.510109029,0.38535893,0.048951054,0.44966641,0.048951054,0.489067675,0.627346002,0.329451804,0.217154992,0.457948969
0.360295563,0.165207636,0.402187067,0.594598325,0.176383458,0.098036035,0.176383458,0.495044307,0.362305617,0.121540262,0.385490892,0.349191603
0.023042296,0.376913381,0.748005603,0.813632079,0.155111934,0.040532502,0.155111934,0.629535807,0.38407411,0.074906331,0.484372006,0.617968926
0.951872558,0.148815893,0.898179663,0.929529035,0.125857324,0.798473233,0.125857324,0.815773592,0.664099669,0.596688461,0.52769318,0.810976786
0.888651079,0.67184757,0.295582432,0.357337514,0.545055711,0.96820632,0.545055711,0.484211057,0.653375781,0.841261137,0.451196612,0.387792149
0.565273675,0.109780585,0.869416031,0.457259551,0.943404394,0.893327168,0.943404394,0.421339825,0.373446856,0.908350336,0.700331973,0.879205981
0.147039897,0.379415119,0.501171748,0.391071427,0.7459996,0.499159765,0.7459996,0.352718251,0.301580684,0.573211715,0.568535513,0.525453335
0.579413215,0.310079771,0.482550859,0.353151481,0.570605005,0.069642861,0.570605005,0.380629985,0.417267989,0.219931504,0.461878243,0.450065474
0.92737451,0.454758223,0.048396364,0.928787434,0.100783112,0.608217109,0.100783112,0.857471114,0.762382687,0.45598691,0.514785273,0.109617114
0.917019747,0.443000871,0.381489268,0.340968859,0.940344214,0.196036653,0.940344214,0.442681294,0.578297874,0.419328921,0.640656537,0.418829501
0.319557068,0.539083493,0.543105627,0.848511593,0.137999754,0.297232281,0.137999754,0.722754199,0.555077674,0.249462523,0.493255673,0.478007706
0.581784139,0.164375528,0.778017536,0.351546202,0.615656291,0.587747173,0.615656291,0.358006292,0.366619744,0.596119909,0.483601247,0.742754375
0.127671,0.397511304,0.997449523,0.638538649,0.33869726,0.701535558,0.33869726,0.5257544,0.375375401,0.592684069,0.488617955,0.9019829
0.648499913,0.708208781,0.944934337,0.976853909,0.980787877,0.428446122,0.980787877,0.88730404,0.767904215,0.594148649,0.978820893,0.896870869
0.459685148,0.401461983,0.294417072,0.911535164,0.944065027,0.966308838,0.944065027,0.767246685,0.574862045,0.959635695,0.927800095,0.426571044
0.57636959,0.277717352,0.597843688,0.827804933,0.856611301,0.230032951,0.856611301,0.707576494,0.54727191,0.418006456,0.842208117,0.586939376
0.173179501,0.512997791,0.761872938,0.213992459,0.509457312,0.181870342,0.509457312,0.252721315,0.30435979,0.280146433,0.361724886,0.678631116
0.272024454,0.813270754,0.648938765,0.282395114,0.291270416,0.082016698,0.291270416,0.360470861,0.464571857,0.144792813,0.286832765,0.556479723
0.246610775,0.84874346,0.382623067,0.903326322,0.563480588,0.150205285,0.563480588,0.796631561,0.654371879,0.274187876,0.733403455,0.377467041
0.482507614,0.360347243,0.77314327,0.573451998,0.837584563,0.407854766,0.837584563,0.527844627,0.467034799,0.536773705,0.705518281,0.743058549
0.389458301,0.774382418,0.649238364,0.293870875,0.639420877,0.656960166,0.639420877,0.38028572,0.495505514,0.651698379,0.466645876,0.649028796
0.308753555,0.704323381,0.088071535,0.162991607,0.994826278,0.276249641,0.994826278,0.266055665,0.40347441,0.491822632,0.578908942,0.19756482
0.158976299,0.497714929,0.275226877,0.429145524,0.354355759,0.07736268,0.354355759,0.398905551,0.358585587,0.160460604,0.391750641,0.263353345
0.145497117,0.073646112,0.385444307,0.637973774,0.024001527,0.03022271,0.024001527,0.479453126,0.268092263,0.028356355,0.33098765,0.313777869
0.309399818,0.057333321,0.813045978,0.207361459,0.061335477,0.532140338,0.061335477,0.200162992,0.190565036,0.39089888,0.134348468,0.709784364
0.757781135,0.190487924,0.438075947,0.31733825,0.807590122,0.663337575,0.807590122,0.364377134,0.427095646,0.706613339,0.562464186,0.497553527
0.926655604,0.394970988,0.160891286,0.164457279,0.534405812,0.135605257,0.534405812,0.313364084,0.511906491,0.255245424,0.349431546,0.195714136
0.209652312,0.662020917,0.311773918,0.732884264,0.838779161,0.836488237,0.838779161,0.643769969,0.524950909,0.837175514,0.785831712,0.416945874
0.465332026,0.736707618,0.789473339,0.852847543,0.761201937,0.936913523,0.761201937,0.777299226,0.676568138,0.884200047,0.80702474,0.801390217
0.250121833,0.302072808,0.562248155,0.875860127,0.369210107,0.183076137,0.369210107,0.695931285,0.456026163,0.238916328,0.622535117,0.505027148
0.064814604,0.211265628,0.846198563,0.110376662,0.14913193,0.930911977,0.14913193,0.118675699,0.12974108,0.696377963,0.129754296,0.784963241
0.706336459,0.113113514,0.496957585,0.72062673,0.484068836,0.583543335,0.484068836,0.627356207,0.502995509,0.553700986,0.602347783,0.504327286
0.261893716,0.406461302,0.184036342,0.275609686,0.21645764,0.02026415,0.21645764,0.293180033,0.316607162,0.079122197,0.246033663,0.170901253
0.370284489,0.932462247,0.683620941,0.425756414,0.971435357,0.426784804,0.971435357,0.4934415,0.583688282,0.59017997,0.698595886,0.686718769
0.330508477,0.398513225,0.411539163,0.172475034,0.616914549,0.500115553,0.616914549,0.230085779,0.306900106,0.535155252,0.394694792,0.440934341
0.671084234,0.269166123,0.913212127,0.646742622,0.367005641,0.990530792,0.367005641,0.593757389,0.523110412,0.803473247,0.506874132,0.866323345
0.05782657,0.302130341,0.036436766,0.580882683,0.57725706,0.69139354,0.57725706,0.460611414,0.300249724,0.657152596,0.579069871,0.156014473
0.236037317,0.989869027,0.147177292,0.413807559,0.94401616,0.707937868,0.94401616,0.473551243,0.553209488,0.778761355,0.678911859,0.282937236
0.922328126,0.771536025,0.057560925,0.894070628,0.291150375,0.124057392,0.291150375,0.879929062,0.861073641,0.174185287,0.592610501,0.087569517
0.275072,0.184946311,0.73033374,0.1398645,0.496667585,0.100299129,0.496667585,0.166907897,0.202965759,0.219209666,0.318266043,0.643963663
0.804344477,0.28507443,0.086508543,0.70002279,0.016179327,0.247879184,0.016179327,0.653428789,0.591303455,0.178369227,0.358101059,0.095612685
0.059633128,0.847133438,0.321427807,0.564815319,0.501496722,0.199858322,0.501496722,0.531385708,0.486812894,0.290349842,0.533156021,0.32727775
0.595203028,0.389400647,0.516865347,0.998331131,0.44439768,0.654149208,0.44439768,0.846522343,0.644110626,0.59122375,0.721364406,0.523346967
0.065236386,0.210893914,0.746760581,0.085827617,0.273894198,0.902734357,0.273894198,0.101498877,0.12239389,0.714082309,0.179860908,0.715071321
0.962231094,0.156256348,0.854999845,0.470730719,0.282518274,0.383814402,0.282518274,0.49728462,0.53268982,0.353425564,0.376624497,0.750633144
0.969489048,0.443786208,0.548408095,0.829980254,0.56490861,0.879050038,0.56490861,0.792977466,0.743640416,0.78480761,0.697444432,0.583122341
0.66985707,0.882219226,0.913207609,0.284429473,0.746719968,0.289595108,0.746719968,0.431912075,0.628555545,0.426732566,0.51557472,0.834197595
0.421043182,0.475141698,0.669036056,0.827483283,0.822077498,0.089432553,0.822077498,0.71366603,0.561909693,0.309226037,0.82478039,0.62637985
0.664274641,0.330984446,0.963446453,0.153451447,0.916603846,0.352149162,0.916603846,0.256704876,0.394376114,0.521485567,0.535027647,0.897632463
0.435215412,0.517982487,0.349775542,0.423268129,0.352945136,0.976996008,0.352945136,0.439267375,0.460599704,0.789780747,0.388106633,0.412814548
0.931340695,0.342455573,0.923060294,0.070931104,0.792029958,0.430495384,0.792029958,0.240721213,0.467108025,0.538955756,0.431480531,0.86070077
0.235666065,0.122049091,0.175576836,0.588347497,0.730604109,0.891870959,0.730604109,0.465500521,0.301704553,0.843490904,0.659475803,0.302708975
0.5137163,0.776265653,0.925324562,0.263643897,0.639915839,0.058769541,0.639915839,0.378048021,0.530586853,0.23311343,0.451779868,0.810128187
0.219864113,0.03299359,0.216524573,0.823783049,0.746759899,0.587733776,0.746759899,0.61457679,0.335635111,0.635441613,0.785271474,0.306669026
0.142425064,0.175838527,0.418394257,0.575435177,0.077403483,0.965299401,0.077403483,0.450544163,0.28402281,0.698930626,0.32641933,0.438985694
0.251135903,0.445642453,0.56480089,0.821806879,0.479209349,0.451314025,0.479209349,0.679781569,0.490414488,0.459682622,0.650508114,0.544893049
0.291871956,0.320448958,0.073849838,0.626937901,0.084219178,0.836213473,0.084219178,0.530704668,0.40239369,0.610615185,0.35557854,0.151123135
0.273675596,0.205076571,0.653075758,0.525380786,0.813843475,0.770739699,0.813843475,0.439579375,0.325177494,0.783670832,0.66961213,0.680918924
0.063767283,0.747491474,0.751769423,0.646306002,0.127816445,0.893947171,0.127816445,0.574103015,0.477832366,0.664107953,0.387061224,0.7035919
0.994999374,0.569255045,0.737869475,0.991533878,0.557722121,0.724183759,0.557722121,0.928711877,0.84494921,0.674245268,0.774627999,0.718486168
0.384015897,0.650876323,0.671053413,0.34949694,0.410662586,0.196597914,0.410662586,0.399881691,0.467061359,0.260817316,0.380079763,0.59756878
0.762375383,0.87169301,0.044148467,0.137425539,0.684945693,0.768336477,0.684945693,0.341308136,0.613151599,0.743319242,0.411185616,0.18064699
0.128473125,0.235419807,0.664750574,0.741272858,0.404825379,0.681364512,0.404825379,0.573474941,0.349744384,0.598402772,0.573049119,0.640419449
0.052054353,0.668924383,0.3550971,0.859494627,0.110048956,0.897684202,0.110048956,0.709793049,0.510190945,0.661393628,0.484771792,0.384850996
0.487310683,0.091085876,0.623223236,0.578314537,0.973181224,0.958797,0.973181224,0.49157966,0.375933157,0.963112267,0.775747881,0.691776411
0.828988551,0.280426565,0.915316345,0.456289317,0.386847165,0.652201406,0.386847165,0.485814789,0.525182086,0.572595134,0.421568241,0.836157934
0.515651267,0.155641421,0.660860704,0.875508985,0.519190441,0.958557822,0.519190441,0.713550193,0.497605136,0.826747608,0.697349713,0.67646339
0.31608207,0.187131435,0.832241773,0.92560592,0.324777704,0.124789908,0.324777704,0.72340617,0.453806502,0.184786247,0.625191812,0.710750179
0.302119597,0.766284692,0.966866353,0.077716464,0.957796519,0.866480866,0.957796519,0.214662168,0.397256441,0.893875562,0.517756492,0.955920821
0.197961094,0.378321864,0.538820541,0.112837217,0.479515143,0.072371852,0.479515143,0.165428496,0.235550201,0.194514839,0.29617618,0.486245132
0.069678404,0.044219213,0.779049328,0.349321773,0.867750299,0.259980654,0.867750299,0.261609884,0.144660698,0.442311547,0.608536036,0.736012558
0.030467595,0.953946157,0.124360512,0.592731088,0.018430199,0.833875438,0.018430199,0.562573824,0.52236414,0.589241866,0.305580643,0.184718973
0.51226832,0.692225184,0.260659667,0.872977643,0.959615478,0.980184539,0.959615478,0.791758376,0.683466019,0.97401382,0.916296561,0.402507735
0.956907149,0.96546225,0.923364798,0.218277159,0.026170201,0.072042281,0.026170201,0.441149421,0.738312437,0.058280657,0.12222368,0.748513086
0.625451135,0.216542633,0.462959048,0.374440375,0.539856248,0.435163605,0.539856248,0.388407328,0.407029931,0.466571398,0.457148312,0.467869224
0.520626026,0.267136096,0.31837871,0.06100559,0.086212942,0.084864233,0.086212942,0.160868231,0.29401842,0.085268846,0.073609266,0.271810685
0.316446892,0.065736941,0.147510831,0.810530681,0.276436013,0.405173286,0.276436013,0.624699052,0.376923546,0.366552104,0.543483347,0.186169594
0.373331899,0.394603988,0.634192581,0.560661131,0.906544689,0.961764383,0.906544689,0.507653174,0.436975899,0.945198475,0.73360291,0.694184972
0.445269958,0.51184358,0.715963795,0.835512504,0.220053872,0.878877371,0.220053872,0.728425783,0.585643489,0.681230322,0.527783188,0.68266416
0.43586876,0.73816144,0.682301382,0.101132893,0.193050034,0.306983009,0.193050034,0.246897555,0.441250438,0.272803117,0.147091463,0.59584441
0.40666988,0.204171418,0.773045632,0.578652642,0.876101692,0.74655573,0.876101692,0.496683044,0.387390247,0.785419519,0.727377167,0.780702248
0.560324587,0.252891153,0.667034128,0.373607049,0.832376969,0.933060244,0.832376969,0.383507295,0.396707624,0.902855261,0.602992009,0.710171024
0.661407058,0.939214078,0.30459856,0.013453891,0.403602908,0.786306462,0.403602908,0.249510894,0.564253565,0.671495396,0.208528399,0.362669785
0.012529505,0.040631366,0.408660713,0.26590774,0.763973108,0.687946857,0.763973108,0.194109549,0.098378627,0.710754732,0.514940424,0.472120567
0.737030462,0.898921474,0.405569264,0.808225802,0.064778728,0.306698386,0.064778728,0.811150852,0.815050918,0.234122489,0.436502265,0.361603122
0.456198104,0.600826939,0.038946769,0.710447869,0.471467372,0.552778725,0.471467372,0.655867265,0.583093126,0.528385319,0.590957621,0.133582025
0.131422582,0.191310675,0.934475257,0.532445961,0.741553931,0.146950795,0.741553931,0.421122161,0.272690428,0.325331736,0.636999946,0.836430678
0.276132654,0.10169463,0.748984301,0.522505627,0.649038968,0.526405616,0.649038968,0.422428031,0.288991237,0.563195622,0.585772297,0.716731899
0.867042402,0.456637787,0.56562127,0.786310556,0.825405417,0.946870735,0.825405417,0.748969417,0.699181233,0.91043114,0.805857986,0.629724631
0.415361127,0.692265896,0.323937265,0.555916604,0.565437639,0.903181744,0.565437639,0.555285676,0.554444439,0.801858512,0.560677122,0.40601175
0.967193211,0.632627877,0.124776518,0.031483649,0.532910486,0.708591952,0.532910486,0.262011718,0.569382476,0.655887512,0.282197068,0.223971458
0.073153837,0.495493241,0.131977344,0.790378746,0.028267304,0.94100268,0.028267304,0.638562184,0.436140101,0.667182067,0.409323025,0.202508874
0.835305347,0.804669917,0.599913623,0.388567897,0.065983628,0.282816877,0.065983628,0.517993817,0.690561712,0.217766902,0.227275763,0.514810949
0.559263758,0.006430871,0.535863181,0.857393861,0.670767706,0.489792806,0.670767706,0.685029897,0.455211279,0.544085276,0.764080783,0.544746596
0.103172218,0.671424807,0.782389941,0.421862156,0.718603784,0.445597205,0.718603784,0.411493063,0.397667606,0.527499179,0.57023297,0.742332051
0.548278902,0.440066634,0.339499767,0.757407999,0.69109935,0.798493118,0.69109935,0.67843743,0.573143337,0.766274987,0.724253675,0.42055906
0.110093218,0.132784747,0.095600827,0.436658033,0.995330056,0.640385518,0.995330056,0.342092318,0.216004698,0.746868879,0.715994044,0.240052219
0.678863626,0.542522556,0.959162787,0.139351111,0.845395724,0.150395724,0.845395724,0.280753705,0.469290497,0.358895724,0.492373418,0.866909374
0.30850664,0.747980347,0.083570622,0.287191578,0.185027812,0.926625415,0.185027812,0.359507152,0.455927919,0.704146134,0.236109695,0.17802182
0.54262407,0.664384883,0.398776792,0.683561486,0.318163924,0.481946739,0.318163924,0.659544383,0.62752158,0.432811894,0.500862705,0.3990325
0.168317863,0.101193031,0.128499812,0.52241074,0.875548904,0.487218243,0.875548904,0.406114152,0.251052035,0.603717442,0.698979822,0.239076564
0.048142047,0.748349821,0.000663592,0.674644674,0.123271263,0.1458365,0.123271263,0.591725052,0.481165556,0.139066929,0.398957969,0.02744165
0.347918893,0.986104795,0.52301765,0.89744459,0.326715558,0.618776235,0.326715558,0.828314766,0.736141668,0.531158032,0.612080074,0.5129633
0.187234014,0.835066421,0.132819519,0.805185499,0.705193988,0.76270879,0.705193988,0.716974915,0.599360802,0.74545435,0.755189743,0.253045893
0.647340616,0.18128972,0.660843623,0.408931563,0.830239371,0.303271018,0.830239371,0.410546645,0.412700087,0.461361524,0.619585467,0.642025937
0.672488749,0.992835585,0.512443941,0.038857557,0.962298726,0.931846004,0.962298726,0.27699894,0.594520784,0.94098182,0.500578141,0.599369626
0.352981494,0.061398792,0.44830318,0.10475564,0.053691727,0.502958786,0.053691727,0.135485991,0.176459792,0.368178669,0.079223684,0.414307595
0.115899747,0.166904655,0.099668881,0.631939644,0.034531981,0.463088658,0.034531981,0.484778411,0.288563434,0.334521655,0.333235813,0.129497169
0.498393084,0.38288321,0.970110046,0.147632212,0.990744834,0.833067508,0.990744834,0.235533992,0.352736367,0.880370706,0.569188523,0.958469271
0.394072073,0.084020356,0.721860686,0.6680308,0.03938549,0.086344115,0.03938549,0.539335424,0.36774159,0.072256528,0.353708145,0.590061509
0.916673869,0.44334455,0.633337405,0.074280147,0.265683155,0.054525495,0.265683155,0.255998866,0.498290491,0.117872793,0.169981651,0.538690789
0.018886249,0.228341032,0.922994567,0.113045216,0.982292284,0.22570556,0.982292284,0.116215743,0.120443113,0.452681577,0.54766875,0.859195438
0.316449507,0.876116785,0.148181277,0.731202353,0.865150118,0.765618041,0.865150118,0.690726591,0.636758908,0.795477664,0.798176236,0.281621838
0.477458741,0.654553462,0.796163211,0.322144781,0.17985443,0.682294151,0.17985443,0.395303177,0.492847705,0.531562235,0.250999606,0.723145427
0.374433246,0.668938772,0.973628423,0.280973283,0.136707134,0.724092768,0.136707134,0.353187101,0.449472191,0.547877078,0.208840209,0.864982729
0.025795326,0.171860946,0.43817551,0.525173012,0.03287724,0.785044568,0.03287724,0.39726955,0.226731599,0.559394369,0.279025126,0.432332589
0.40753534,0.710468453,0.744031647,0.070773943,0.32624047,0.954634994,0.32624047,0.217242329,0.41253351,0.766116637,0.198507207,0.723312864
0.167891474,0.67973748,0.516464559,0.274341602,0.081453752,0.905230447,0.081453752,0.319183465,0.378972614,0.658097438,0.177897677,0.511840067
0.122427377,0.514656894,0.911399656,0.146860353,0.056374184,0.048934821,0.056374184,0.198364888,0.267037601,0.05116663,0.101617268,0.739650625
0.01155407,0.695265827,0.756271511,0.707273116,0.082810911,0.63195893,0.082810911,0.601114165,0.459568898,0.467214524,0.395042014,0.676494193
0.883986255,0.089906086,0.308715039,0.931915576,0.395970962,0.23904394,0.395970962,0.798424754,0.620436992,0.286122046,0.663943269,0.310473522
0.336550873,0.429212115,0.953937997,0.851802184,0.57487735,0.310431508,0.57487735,0.711125977,0.523557701,0.389765261,0.713339767,0.851681284
0.168863781,0.43005423,0.968684488,0.240349688,0.478604818,0.563050685,0.478604818,0.258082483,0.28172621,0.537716925,0.359477253,0.87911314
0.926648448,0.044666213,0.839584146,0.900568784,0.293424189,0.557700635,0.293424189,0.776095348,0.610130767,0.478417701,0.596996486,0.756779799
0.885446326,0.96672021,0.581497362,0.93950766,0.281825569,0.611839598,0.281825569,0.935480343,0.930110586,0.512835389,0.610666615,0.554564406
0.25194306,0.179582839,0.713071898,0.408986823,0.76947519,0.451968712,0.76947519,0.351019661,0.273730112,0.547220656,0.589231007,0.692601909
0.83863023,0.200746694,0.341162748,0.649502425,0.775109839,0.06333713,0.775109839,0.610558237,0.558632651,0.276868943,0.712306132,0.356774895
0.167573925,0.923219216,0.06778348,0.920381807,0.285574904,0.022940433,0.285574904,0.807886236,0.657892142,0.101730775,0.602978356,0.085078317
0.968659921,0.351439467,0.055893899,0.389128255,0.84403139,0.090898507,0.84403139,0.470404687,0.578773262,0.316838372,0.616579822,0.138208109
0.136624874,0.168167112,0.924150045,0.367733426,0.240208167,0.158319651,0.240208167,0.303132196,0.216997223,0.182886206,0.303970796,0.779172818
0.507224191,0.791090198,0.925264731,0.205244607,0.021491119,0.140182986,0.021491119,0.338418383,0.515983419,0.104575426,0.113367863,0.756379195
0.908197329,0.535599178,0.722783276,0.504989252,0.034929301,0.181190286,0.034929301,0.570061952,0.656825553,0.137311991,0.269959276,0.599838579
0.410836475,0.470095303,0.102624348,0.816830812,0.737409594,0.305975586,0.737409594,0.703921335,0.553375366,0.435405788,0.777120203,0.186437996
0.849890815,0.110825634,0.13438699,0.662903504,0.0157433,0.812554194,0.0157433,0.60813992,0.535121808,0.573510926,0.339323402,0.190339341
0.245596424,0.030475239,0.66464638,0.524157088,0.316412829,0.037601006,0.316412829,0.408320711,0.253872208,0.121244553,0.420284958,0.567118487
0.081550411,0.447562532,0.476697175,0.061915706,0.364342527,0.261486289,0.364342527,0.122707936,0.203764242,0.292343161,0.213129117,0.443940622
0.414617568,0.27146213,0.561189594,0.252801963,0.357528883,0.645056322,0.357528883,0.279873329,0.315968483,0.55879809,0.305165423,0.549210196
0.991643309,0.591583557,0.93223838,0.734666837,0.874553502,0.175168749,0.874553502,0.751750816,0.774529454,0.384984175,0.80461017,0.850762929
0.989981302,0.743426114,0.245092335,0.321661672,0.538706123,0.589140761,0.538706123,0.485174283,0.703191097,0.57401037,0.430183898,0.308858556
0.046545393,0.873274115,0.407094608,0.665618019,0.6908018,0.207704441,0.6908018,0.60390554,0.521622234,0.352633649,0.67820991,0.41552631
0.577796177,0.492624791,0.84945519,0.444455573,0.102515884,0.897464914,0.102515884,0.471682047,0.507984011,0.658980205,0.273485729,0.779562232
0.331668874,0.807667006,0.623931555,0.173939893,0.085612548,0.193924898,0.085612548,0.292658307,0.450949526,0.161431193,0.12977622,0.527098989
0.25552742,0.44154202,0.331350074,0.928482439,0.620612198,0.700898148,0.620612198,0.754498123,0.522519035,0.676812363,0.774547318,0.397231094
0.828522695,0.945394611,0.639312102,0.923838634,0.023025268,0.375333062,0.023025268,0.91277464,0.898022647,0.269640723,0.473431951,0.551285514
0.026086648,0.213976999,0.076321506,0.314199347,0.468070131,0.989914292,0.468070131,0.25594909,0.178282081,0.833361044,0.391134739,0.206855647
0.51674157,0.735002662,0.091562211,0.458235158,0.520767002,0.436493375,0.520767002,0.508526246,0.575581029,0.461775463,0.48950108,0.168975807
0.103532698,0.179868078,0.837539863,0.055294247,0.260625227,0.734422621,0.260625227,0.081216089,0.115778546,0.592283403,0.157959737,0.769536675
0.161315999,0.873632011,0.58767959,0.083940446,0.112683123,0.16288727,0.112683123,0.214000513,0.387413937,0.147826026,0.098311784,0.497700711
0.047056714,0.768470199,0.979403109,0.032211462,0.325334292,0.585500909,0.325334292,0.14487706,0.295097858,0.507450924,0.178772877,0.874606007
0.273185946,0.032952233,0.211542062,0.442270466,0.454148773,0.674255782,0.454148773,0.355510053,0.239829502,0.608223679,0.448209619,0.282074105
0.793200353,0.774005981,0.816959252,0.488502863,0.498644273,0.828076264,0.498644273,0.577032954,0.695073076,0.729246667,0.493573568,0.786239455
0.55415514,0.954092896,0.909895356,0.062265759,0.109008459,0.416396336,0.109008459,0.269823237,0.54656654,0.324179973,0.085637109,0.780456764
0.913734374,0.684960625,0.156437058,0.121824108,0.124402319,0.114875529,0.124402319,0.325081126,0.596090482,0.117733566,0.123113214,0.149077431
0.220323635,0.768417308,0.007442273,0.943347945,0.873032995,0.924414561,0.873032995,0.808654703,0.629063713,0.909000091,0.90819047,0.185698574
0.870474794,0.749833951,0.318612603,0.493518464,0.041518608,0.657356262,0.041518608,0.588509236,0.7151636,0.472604966,0.267518536,0.324777569
0.204334965,0.825459551,0.282062529,0.68657376,0.329064487,0.846779913,0.329064487,0.635070809,0.566400209,0.691465285,0.507819123,0.343234463
0.225232458,0.399641308,0.304681571,0.517839137,0.442142968,0.887424288,0.442142968,0.456218461,0.374057559,0.753839892,0.479991053,0.376701982
0.869518502,0.759817826,0.46545383,0.076875323,0.358234181,0.891900104,0.358234181,0.298213175,0.593330312,0.731800327,0.217554752,0.497376492
0.696256071,0.770720897,0.41186241,0.141097127,0.914334155,0.77715827,0.914334155,0.318814534,0.555771077,0.818311035,0.527715641,0.49863917
0.84015525,0.754525637,0.238502148,0.533980693,0.938072689,0.915082289,0.938072689,0.612988618,0.718332518,0.921979409,0.736026691,0.376117216
0.801382635,0.594197609,0.158742119,0.588527759,0.517252445,0.86773506,0.517252445,0.621306468,0.665011413,0.762590276,0.552890102,0.265492446
0.374376732,0.321996069,0.033427938,0.130496991,0.830841721,0.860169671,0.830841721,0.195803814,0.282879578,0.851371286,0.480669356,0.19584349
0.071167277,0.6199698,0.771924302,0.32498218,0.331315852,0.005752008,0.331315852,0.331158088,0.339392631,0.103421161,0.328149016,0.651246227
0.791174588,0.736784757,0.443880302,0.361084918,0.975905815,0.118301642,0.975905815,0.481953344,0.643111246,0.375582894,0.668495366,0.464524987
0.120123805,0.804858061,0.689601822,0.057399789,0.352309324,0.640956427,0.352309324,0.178927132,0.34096359,0.554362296,0.204854557,0.651008033
0.827317893,0.158728697,0.567904728,0.661994082,0.856244142,0.586961117,0.856244142,0.611302846,0.543714531,0.667746025,0.759119112,0.598644309
0.046359732,0.329187068,0.923979136,0.53401647,0.865630701,0.48208699,0.865630701,0.430143549,0.291646321,0.597150103,0.699823585,0.873955078
0.577876532,0.631412328,0.216640707,0.756061003,0.225246685,0.80011612,0.225246685,0.710636031,0.650069402,0.627655289,0.490653844,0.275848846
0.518171133,0.610294466,0.687086103,0.548048688,0.2910801,0.408069316,0.2910801,0.552903922,0.559377566,0.372972551,0.419564394,0.619583824
0.912125231,0.338688075,0.34351468,0.145058528,0.356835375,0.186862971,0.356835375,0.289162965,0.481302215,0.237854692,0.250946951,0.329181578
0.179835559,0.861274294,0.308635543,0.438000199,0.446407689,0.051905561,0.446407689,0.462766617,0.495788508,0.170256199,0.442203944,0.296739759
0.283320097,0.435927093,0.526448981,0.707273322,0.420540647,0.071446483,0.420540647,0.602978404,0.463918513,0.176174732,0.563906984,0.470357898
0.089948744,0.755838302,0.349829728,0.25492291,0.207777828,0.552257628,0.207777828,0.305314094,0.372502339,0.448913688,0.231350369,0.355867328
0.061336273,0.1524787,0.094863249,0.536401779,0.020754634,0.664539099,0.020754634,0.407553491,0.235755774,0.47140376,0.278578207,0.144419972
0.150371457,0.613369356,0.805521245,0.631620629,0.140536023,0.322113121,0.140536023,0.556695562,0.456795473,0.267639991,0.386078326,0.690681911
0.499055942,0.163192472,0.997652015,0.637075701,0.230597831,0.557726709,0.230597831,0.545290253,0.422909655,0.459588045,0.433836766,0.876954066
0.300809233,0.738705859,0.950191102,0.17507612,0.459282298,0.420650734,0.459282298,0.278480548,0.416353118,0.432240203,0.317179209,0.848146185
0.336676617,0.743073442,0.136843724,0.59479497,0.40307158,0.1786306,0.40307158,0.578318988,0.556351012,0.245962894,0.498933275,0.167645197
0.573638986,0.973621091,0.721939691,0.46161298,0.184240755,0.158178876,0.184240755,0.555218098,0.680024921,0.16599744,0.322926867,0.611793716
0.197425896,0.763850852,0.048160781,0.789723642,0.102300512,0.749162161,0.102300512,0.696998062,0.573363954,0.555103667,0.446012077,0.123674892
0.092544135,0.553634496,0.169904849,0.210251508,0.933597516,0.411828332,0.933597516,0.244102851,0.289237974,0.568359087,0.571924512,0.270466464
0.374066082,0.2860223,0.565158195,0.641251503,0.824149559,0.933508977,0.824149559,0.54788931,0.423406385,0.900701152,0.732700531,0.62789241
0.143681631,0.235543475,0.193516704,0.516263107,0.611600707,0.226167453,0.611600707,0.418267941,0.287607719,0.341797429,0.563931907,0.238590179
0.239593609,0.235204543,0.616901833,0.397453406,0.608439036,0.805694434,0.608439036,0.349437107,0.285415375,0.746517814,0.502946221,0.634934813
0.526212097,0.591352403,0.646120496,0.383428116,0.832545343,0.503833265,0.832545343,0.436034356,0.50617601,0.602446889,0.60798673,0.650534258
0.861077877,0.790294028,0.724977604,0.093357159,0.75981992,0.608796816,0.75981992,0.313055797,0.605987314,0.654103747,0.426588539,0.716843757
0.794314739,0.449725371,0.842493956,0.246539069,0.76678898,0.293035134,0.76678898,0.359183365,0.509375759,0.435161288,0.506664025,0.779977577
0.845923771,0.340326015,0.814258426,0.178479875,0.051715076,0.890961133,0.051715076,0.30287338,0.468731388,0.639187316,0.115097475,0.745674361
0.68853796,0.461754921,0.413185467,0.052641215,0.236821427,0.867271736,0.236821427,0.209392782,0.418394873,0.678136643,0.144731321,0.44095769
0.132191761,0.081025817,0.650639139,0.031574658,0.061474581,0.751353069,0.061474581,0.054084897,0.08409855,0.544389522,0.046524619,0.601794076
0.33350251,0.472136546,0.452878281,0.245437842,0.896963589,0.171752448,0.896963589,0.292652348,0.355605022,0.38931579,0.571200715,0.469174228
0.679560558,0.233948133,0.610559693,0.675363269,0.141464339,0.740777833,0.141464339,0.609780592,0.522337023,0.560983785,0.408413804,0.576671972
0.285018579,0.183435164,0.423291755,0.511782294,0.458676257,0.559992289,0.458676257,0.428515668,0.317493498,0.52959748,0.485229276,0.440500258
